publisheddate,keyword,engagement_view,engagement_comment,engagement_share,engagement_like,engagement_love,engagement_sad,engagement_wow,engagement_angry
2025-05-03 12:28:44,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,4,26,0,0,0,0
2025-05-03 10:41:55,677b7d38054b92e7d2682612,15383,6,13,90,4,0,0,0
2025-05-03 14:49:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,5,38,108,2,8,0,0
2025-05-03 11:05:07,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c, 671b657b6dc858aa8fb90ccd",0,0,0,25,0,0,0,0
2025-05-03 10:00:00,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",0,1,0,26,0,0,0,0
2025-05-03 10:00:29,67a5b2a163b8fc3a5270bb5b,0,28,85,232,2,0,0,0
2025-05-03 14:30:47,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,25,1,504,4,0,0,1
2025-05-03 10:00:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-03 11:26:34,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,30,9,667,35,0,1,0
2025-05-03 10:00:12,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-03 08:03:36,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,0,5,0,0,0,0
2025-05-02 16:00:17,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-03 09:28:56,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,4,1,122,2,0,1,0
2025-05-02 16:00:14,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-03 15:00:27,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,22,154,0,1,1,0
2025-05-02 23:55:27,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,0,0,0,0,0,0,0
2025-05-02 14:46:59,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,1,0,0,0,0
2025-05-03 13:00:31,677b7d38054b92e7d2682612,0,0,2,19,2,0,0,0
2025-05-03 15:30:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,1,0,16,1,0,0,0
2025-05-02 23:51:32,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",24600,0,0,0,0,0,0,0
2025-05-03 09:43:22,677b7d38054b92e7d2682612,0,2,30,16,3,0,0,0
2025-05-03 09:30:15,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,3,13,0,0,0,0
2025-05-03 15:12:21,,0,4,8,315,31,0,1,0
2025-05-03 11:59:22,677b7d38054b92e7d2682612,0,14,7,510,95,0,3,0
2025-05-03 11:02:52,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671236d660d187c89f96a21e",183691,1,0,20,2,0,0,0
2025-05-03 13:14:01,677b7d38054b92e7d2682612,0,483,516,38425,3571,4,28,1
2025-05-03 13:17:10,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,1,27,0,0,0,0
2025-05-03 12:35:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,5,5,313,1,1,1,0
2025-05-03 06:21:31,677b7d38054b92e7d2682612,0,2,1,28,0,0,2,0
2025-05-03 13:12:48,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",85269,24,6,122,34,0,1,1
2025-05-03 07:46:01,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,1,4,0,0,0,0
2025-05-03 09:02:29,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",1118,1,0,6,0,0,0,0
2025-05-03 09:00:42,"6792168e63b8fc3a5239de7d, 677b7d38054b92e7d2682612",44888,5,25,169,11,0,1,0
2025-05-03 12:56:10,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,1,2,7,0,0,0,0
2025-05-03 12:49:59,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a, 6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,74,73,543,0,17,18,36
2025-05-03 11:52:51,677b7d38054b92e7d2682612,0,2,11,107,5,0,0,0
2025-05-03 09:00:17,677b7d38054b92e7d2682612,0,16,13,628,55,0,1,0
2025-05-03 13:31:02,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,1,11,21,0,0,0,0
2025-05-03 15:00:18,677b7d38054b92e7d2682612,0,3,14,153,4,0,0,0
2025-05-03 12:29:36,671b657b6dc858aa8fb90ccd,365947,112,25,8857,223,0,11,0
2025-05-03 12:42:56,677b7d38054b92e7d2682612,0,4,5,85,0,1,0,1
2025-05-03 11:02:41,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,28,0,0,0,0
2025-05-03 13:58:10,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c, 671b657b6dc858aa8fb90ccd",0,0,0,22,1,0,0,0
2025-05-03 13:00:45,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",21569,6,11,158,35,0,0,0
2025-05-03 13:00:30,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937",0,1,0,15,0,0,0,0
2025-05-03 10:03:38,677b7d38054b92e7d2682612,0,26,9,592,31,0,3,0
2025-05-03 16:00:00,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,0,1,28,1,0,0,0
2025-05-02 22:09:17,677b7d38054b92e7d2682612,0,109,14,2424,8,0,4,0
2025-05-03 13:10:52,677b7d38054b92e7d2682612,0,7,2,261,27,0,0,0
2025-05-02 13:00:25,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,0,0,0,0,0
2025-05-03 16:00:19,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62_67a31f4e63b8fc3a526998b1, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62_67a31f4e63b8fc3a526998b1_67a31f9763b8fc3a52699991, 6719e79d6dc858aa8fb0b4cb_6796f92a63b8fc3a52477f62_67a31f4e63b8fc3a526998b1_67a31fb163b8fc3a526999de",0,5,18,490,657,0,1,0
2025-05-03 04:55:57,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a, 6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937",0,0,0,0,0,0,0,0
2025-05-03 09:37:42,677b7d38054b92e7d2682612,0,4,2,367,9,0,0,0
2025-05-03 12:24:01,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,8,9,179,14,0,0,0
2025-05-03 14:00:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-03 12:01:05,677b7d38054b92e7d2682612,0,4,0,46,0,0,0,0
2025-05-03 05:54:51,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",1062,16,18,33,7,0,0,0
2025-05-03 13:30:57,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",88527,132,74,2064,5,15,29,51
2025-05-03 14:00:15,677b7d38054b92e7d2682612,0,0,1,0,0,0,0,0
2025-05-03 12:53:25,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,1,0,7,0,0,0,0
2025-05-03 04:00:03,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,3,32,72,0,0,0,0
2025-05-03 13:30:04,,0,141,97,7689,35,1,21,1
2025-05-03 07:57:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 675a94104ea656c7061d6994",0,0,0,9,0,0,0,0
2025-05-03 13:00:20,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,2,10,21,0,0,0,0
2025-05-03 09:55:11,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,0,1,0,0,0,0
2025-05-03 13:11:08,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,13,0,40,0,0,0,1
2025-05-03 10:34:10,671b657b6dc858aa8fb90ccd,0,0,0,3,0,0,0,0
2025-05-03 07:10:09,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-03 10:21:22,677b7d38054b92e7d2682612,0,0,1,77,1,0,0,0
2025-05-03 10:23:16,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",1007,4,12,21,1,0,0,0
2025-05-03 06:00:05,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,78,82,386,79,0,0,0
2025-05-03 12:56:25,677b7d38054b92e7d2682612,0,13,4,241,22,11,0,2
2025-05-03 13:37:44,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,2,59,930,5,0,2,0
2025-05-03 08:06:07,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",691,3,6,14,3,0,0,0
2025-05-03 10:41:14,677b7d38054b92e7d2682612,0,0,0,28,1,0,0,0
2025-05-03 09:36:23,671b657b6dc858aa8fb90ccd,0,0,1,12,1,0,0,0
2025-05-03 10:00:05,67a5b2a163b8fc3a5270bb5b,0,0,2,3,0,0,0,0
2025-05-02 14:10:37,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,0,0,0,0,0,0
2025-05-03 13:27:11,671b657b6dc858aa8fb90ccd,0,0,0,0,1,0,0,0
2025-05-02 14:33:33,677b7d38054b92e7d2682612,0,0,9,33,1,0,0,0
2025-05-03 12:02:35,677b7d38054b92e7d2682612,0,1,1,30,6,0,0,0
2025-05-02 13:17:41,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,1,0,1,0,0,0,0
2025-05-03 17:00:07,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,1,0,6,0,0,0,0
2025-05-03 13:28:21,677b7d38054b92e7d2682612,0,3,3,87,2,0,0,0
2025-05-03 08:42:41,"6792168e63b8fc3a5239de7d, 67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15",0,0,0,0,0,0,0,0
2025-05-02 17:40:46,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",3284,0,9,54,1,0,1,0
2025-05-03 15:26:29,677b7d38054b92e7d2682612,0,8,5,412,1,0,0,0
2025-05-03 08:42:21,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,0,1,0,0,0,0
2025-05-03 14:30:03,,0,151,57,8578,112,119,0,2
2025-05-03 14:01:07,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",16995,2,12,298,6,0,2,0
2025-05-03 17:18:46,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,4,3,780,2,1,5,1
2025-05-03 13:43:17,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,64,15,547,2,8,0,7
2025-05-03 08:29:06,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937, 6712337860d187c89f968c13_6712358e60d187c89f969937_6715d45e6dc858aa8f948b7c, 6712337860d187c89f968c13_6712358e60d187c89f969937_6715d6b96dc858aa8f9499db, 6712337860d187c89f968c13_6712358e60d187c89f969937_6715daab6dc858aa8f94b1d5",0,0,2,6,0,0,0,0
2025-05-03 13:34:06,677b7d38054b92e7d2682612,0,2,2,17,2,0,0,0
2025-05-03 17:21:36,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937",0,6,7,51,0,0,0,0
2025-05-02 22:27:20,677b7d38054b92e7d2682612,0,0,0,75,0,0,0,0
2025-05-03 09:55:00,"6792168e63b8fc3a5239de7d, 677b7d38054b92e7d2682612",0,0,1,3,0,0,0,0
2025-05-03 10:00:02,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937",0,0,1,19,0,0,0,0
2025-05-03 12:13:44,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,0,4,0,0,0
2025-05-03 13:38:49,677b7d38054b92e7d2682612,0,4,10,263,1,0,0,0
2025-05-03 14:30:06,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_675006434ea656c706fc046a",0,0,1,14,1,0,0,0
2025-05-03 10:32:27,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937, 6712337860d187c89f968c13_6712358e60d187c89f969937_6715d6b96dc858aa8f9499db",0,0,0,2,0,0,0,0
2025-05-03 14:47:58,677b7d38054b92e7d2682612,0,3,2,87,4,0,0,0
2025-05-03 01:32:37,677b7d38054b92e7d2682612,0,1,0,13,0,0,0,0
2025-05-03 15:04:09,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",4196,0,4,90,4,0,0,0
2025-05-03 12:00:21,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",3117,0,6,24,1,0,0,0
2025-05-03 10:53:25,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,11,17,237,43,0,2,0
2025-05-03 14:04:59,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937",4963,5,8,65,6,0,1,0
2025-05-03 12:30:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,2,2,69,3,0,0,0
2025-05-03 14:14:47,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,32,4,119,1,0,0,0
2025-05-03 07:34:55,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",3930,1,5,9,0,0,0,0
2025-05-03 14:01:13,677b7d38054b92e7d2682612,0,0,1,15,0,0,0,0
2025-05-03 14:00:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-03 14:24:22,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,48,48,253,32,0,1,0
2025-05-03 16:56:04,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,0,4,103,2,0,0,0
2025-05-03 12:26:29,677b7d38054b92e7d2682612,0,0,0,103,3,0,1,0
2025-05-02 18:54:41,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",42,0,0,0,0,0,0,0
2025-05-03 14:20:13,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",7357,2,1,108,5,0,0,1
2025-05-03 14:00:35,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,11,17,34,0,0,0,0
2025-05-03 13:00:22,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,53,13,2007,26,0,3,0
2025-05-03 12:00:10,677b7d38054b92e7d2682612,0,0,0,1,0,0,0,0
2025-05-03 08:32:33,677b7d38054b92e7d2682612,0,2,18,17,2,0,0,0
2025-05-03 15:00:05,677b7d38054b92e7d2682612,0,11,1,529,12,0,0,0
2025-05-03 10:00:27,677b7d38054b92e7d2682612,0,0,1,28,1,0,0,0
2025-05-03 13:31:11,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",41633,30,5,882,8,0,0,0
2025-05-03 13:30:25,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",33815,31,44,687,23,0,0,0
2025-05-03 15:18:03,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,2,82,1,0,0,0
2025-05-03 08:43:23,"6792168e63b8fc3a5239de7d, 67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15",0,0,0,1,0,0,0,0
2025-05-03 11:59:37,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,105,7,1762,51,0,1,1
2025-05-03 13:45:03,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,1,7,0,0,0,0
2025-05-03 18:00:54,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",11886,7,3,55,3,0,1,2
2025-05-03 10:57:39,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,0,1,0,0,0,0
2025-05-03 15:00:23,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",33212,0,4,386,2,0,1,0
2025-05-02 21:46:29,677b7d38054b92e7d2682612,0,0,0,1,0,0,0,0
2025-05-03 17:01:58,677b7d38054b92e7d2682612,0,1,9,175,1,0,0,0
2025-05-03 10:02:46,677b7d38054b92e7d2682612,6228,3,5,42,5,0,1,0
2025-05-03 14:31:05,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",57766,6,11,799,18,0,0,0
2025-05-03 13:49:17,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,22,74,0,0,0,0
2025-05-03 18:01:34,677b7d38054b92e7d2682612,14179,2,4,135,4,0,0,0
2025-05-03 14:16:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",1334,3,1,17,1,0,0,0
2025-05-03 11:38:53,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093ab260d187c89f62cc15, 675a94104ea656c7061d6994",0,0,0,18,0,0,0,0
2025-05-03 01:36:52,677b7d38054b92e7d2682612,0,0,0,1,0,0,0,0
2025-05-03 18:00:38,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",26493,5,0,215,1,0,1,0
2025-05-03 13:38:31,677b7d38054b92e7d2682612,0,5,1,252,3,0,1,0
2025-05-03 15:30:45,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,28,23,428,23,0,0,0
2025-05-03 15:00:19,,0,43,22,4114,5,6,10,1
2025-05-03 16:31:10,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,3,30,103,16,0,0,0
2025-05-03 09:41:49,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",0,0,1,3,1,0,0,0
2025-05-03 10:00:29,"6712337860d187c89f968c13, 6712337860d187c89f968c13_671238f260d187c89f96af0e",0,1,0,18,0,0,0,0
2025-05-03 14:17:18,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",24294,5,2,365,4,0,1,0
2025-05-03 10:45:10,"671b657b6dc858aa8fb90ccd, 677b7d38054b92e7d2682612",0,0,0,0,0,0,0,0
2025-05-03 14:15:27,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",122743,44,43,2560,70,1,2,2
2025-05-03 15:00:18,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",57196,121,39,874,4,2,8,2
2025-05-03 13:30:05,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862, 677b7d38054b92e7d2682612",0,5,0,66,1,0,1,0
2025-05-03 09:55:13,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,4,5,17,1,0,0,0
2025-05-03 12:00:58,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",0,37,11,435,33,0,0,0
2025-05-02 21:47:02,677b7d38054b92e7d2682612,0,0,0,1,0,0,0,0
2025-05-03 12:44:52,677b7d38054b92e7d2682612,0,0,1,8,0,0,0,0
2025-05-03 18:57:50,677b7d38054b92e7d2682612,0,13,2,311,0,0,0,0
2025-05-03 10:00:21,"6792168e63b8fc3a5239de7d, 671b657b6dc858aa8fb90ccd",0,2,0,17,0,0,0,0
2025-05-03 14:05:32,677b7d38054b92e7d2682612,0,2,3,24,3,0,0,0
2025-05-03 15:00:29,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",33750,0,2,145,1,0,0,0
2025-05-03 14:01:13,671b657b6dc858aa8fb90ccd,0,7,0,77,1,0,0,0
2025-05-03 14:20:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e80e6dc858aa8fb0b74c",0,163,134,5527,51,0,40,1
2025-05-02 22:00:36,677b7d38054b92e7d2682612,0,1,5,51,1,0,0,0
2025-05-03 13:00:30,"6712337860d187c89f968c13, 6712337860d187c89f968c13_6712358e60d187c89f969937",0,0,0,1,0,0,0,0
2025-05-03 12:00:15,671b657b6dc858aa8fb90ccd,0,7,29,269,7,0,0,0
2025-05-03 14:45:01,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,20,14,230,1,0,1,0
2025-05-02 19:23:55,677b7d38054b92e7d2682612,0,14,8,505,14,0,2,0
2025-05-03 12:00:13,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,7,15,0,0,0,0
2025-05-03 19:05:10,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,10,17,521,1,2,5,0
2025-05-03 14:20:47,677b7d38054b92e7d2682612,0,1,1,46,0,1,0,0
2025-05-03 16:03:54,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8576dc858aa8fb0b8c4",0,22,22,606,1,7,2,3
2025-05-03 15:01:45,,0,16,82,858,1431,0,0,0
2025-05-03 18:53:53,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",0,44,55,961,0,231,3,1
2025-05-03 13:39:52,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,1,1,26,0,0,0,0
2025-05-03 16:01:06,,0,31,15,946,2,130,2,4
2025-05-03 15:00:00,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838, 67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67160ee26dc858aa8f965ec7",0,3,19,57,0,0,0,0
2025-05-03 18:00:23,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b0a60d187c89f62cd8f",619,0,0,4,0,0,0,0
2025-05-03 11:15:42,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719ff506dc858aa8fb14862",19034,0,2,170,0,0,0,0
2025-05-03 08:00:27,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-03 13:30:04,"6710d4ef60d187c89f8e9c0d, 6710d4ef60d187c89f8e9c0d_6710d97760d187c89f8eb838",0,0,0,12,0,0,0,0
2025-05-03 19:02:08,,0,0,2,78,3,0,1,0
2025-05-03 10:00:00,"67093a4c60d187c89f62c9ee, 67093a4c60d187c89f62c9ee_67093b3160d187c89f62cf1c",0,0,0,0,0,0,0,0
2025-05-03 16:15:02,,0,29,32,1474,2485,1,0,0
2025-05-03 13:21:03,"6719e79d6dc858aa8fb0b4cb, 6719e79d6dc858aa8fb0b4cb_6719e8806dc858aa8fb0b9aa",86404,94,48,1987,31,0,0,0
